,pChEMBL Value,#RO5 Violations,Smiles
1037,7.42,0,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(C(C)N3CCCCC3)c1)C2
1038,7.42,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1039,7.42,1,c1ccc2c(NCCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)ccnc2c1
1040,7.42,0,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3CC12
1041,7.42,1,O=C1C(Cl)=C(NCCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21
1042,7.42,0,CCC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl
1043,7.42,0,CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3C[C@@H]12
1044,7.42,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2
1045,7.42,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1046,7.41,0,Nc1c2c(nc3ccccc13)CCCCC2
1047,7.41,1,CCN(CCCCNC(=O)COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC)cc3o2)cc1)Cc1ccccc1OC
1048,7.41,0,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
1049,7.41,1,COc1ccc2oc(=O)c(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)cc2c1
1050,7.41,0,Nc1c2c(nc3cccc(Cl)c13)CCCC2
1051,7.41,0,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O
1052,7.4,1,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
1053,7.4,0,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C=C/c1ccc(N(C)C)cc1)c1ccc(=O)[nH]c1C2
1054,7.4,0,[Br-].[Br-].c1cc[n+](CCCCCCCCC[n+]2ccc3ccccc3c2)cc1
1055,7.4,0,CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12
1056,7.4,0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CNCCO2
1057,7.4,0,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2
1058,7.4,1,COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)ccc2[nH]ccc12
1059,7.4,0,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]
1060,7.4,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1061,7.4,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2
1062,7.4,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1063,7.4,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1064,7.4,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1065,7.4,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2
1066,7.4,0,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2
1067,7.4,1,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCCCCCC[n+]1cccc2ccccc21
1068,7.4,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1069,7.4,0,COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC.[Br-]
1070,7.4,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1071,7.4,1,[Br-].[Br-].c1ccc2c[n+](CCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1
1072,7.4,0,CO[P@]1(=O)OC[C@H]2COC(=O)C2=C(C)O1
1073,7.4,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1074,7.4,0,Cc1ccc(C)cc1
1075,7.39,0,CN(C)c1ccc(/C=N/c2ccc3oc(=O)ccc3c2)cc1
1076,7.39,0,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O
1077,7.39,0,COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1078,7.39,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
1079,7.39,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2
1080,7.39,0,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1
1081,7.39,0,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/c1ccccc1OS(=O)(=O)[O-])c1ccc(=O)[nH]c1C2.[Na+]
1082,7.39,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1083,7.39,0,Nc1ccc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1
1084,7.39,0,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12
1085,7.39,0,COc1cc2c(cc1OC)C(=O)C(Cc1cc[n+](Cc3cccc(Cl)c3)cc1C(N)=O)C2.[Br-]
1086,7.39,0,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12
1087,7.38,0,c1ccc([C@@H]2CC(c3c4ccccc4cc4ccccc34)=NN2)nc1
1088,7.38,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1089,7.38,0,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCO3)CC1
1090,7.38,0,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2ccc3c(c2)OCO3)CC1
1091,7.38,0,Nc1c2c(nc3cnccc13)OCCC2
1092,7.38,1,CCOC(OCC)c1ccc(/C=C2\CN(C)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1
1093,7.38,1,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O
1094,7.38,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-]
1095,7.38,0,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1
1096,7.38,0,Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4cccc(F)c4)cc3)ccc12.[Br-]
1097,7.38,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1098,7.37,0,COc1ccc2c(c1)C/C(=C\C1CCN(Cc3ccccc3)CC1)C2=O
1099,7.37,0,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC
1100,7.37,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1101,7.37,0,O=C(CCC1CCN(Cc2ccccc2F)CC1)c1ccc2c(c1)CCN2
1102,7.37,0,Nc1c2c(nc3cccc(Cl)c13)C1CCC2C1
1103,7.37,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1104,7.37,0,COc1cc2cc(C(=O)CC(O)C3CC[N+](C)(Cc4ccccc4)CC3)sc2cc1OC.[Br-]
1105,7.37,0,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC
1106,7.37,0,COc1cc2cc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)sc2cc1OC
1107,7.37,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1108,7.37,0,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3F)cc1C(C)=O)C2=O.[Br-]
1109,7.37,1,O=C(CCC1CCN(Cc2ccc([N+](=O)[O-])cc2)CC1)c1cc2c3c(ccn3C(=O)CC2)c1
1110,7.36,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1111,7.36,1,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCl)c3C(C1)C2
1112,7.36,1,COc1cccc2cc(C(=O)NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)oc12
1113,7.36,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1114,7.36,0,COc1ccc2c(c1)C/C(=C/C1CCN(Cc3ccccc3)CC1)C2=O
1115,7.35,0,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2
1116,7.35,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3
1117,7.35,1,COc1ccc2cc(C(=O)NCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)oc2c1
1118,7.35,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3
1119,7.35,0,CO[P@]1(=O)OC[C@H]2COC(=O)C2=C(C)O1
1120,7.35,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3
1121,7.35,1,CN(C)CCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1122,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1123,7.35,0,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1124,7.35,0,COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CC(C)(C)CC3
1125,7.35,0,CCN(CC)Cc1ccc(NC(=O)c2ccccc2)c(C(=O)C(=O)N(CC)CC)c1
1126,7.35,0,CCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2
1127,7.35,0,Nc1c2c(nc3ccccc13)CCCC2
1128,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1129,7.35,1,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1.[Br-]
1130,7.35,0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.[Br-]
1131,7.35,1,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2
1132,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1133,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1134,7.35,1,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2
1135,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1136,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1137,7.35,0,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2cccnc2)CC1
1138,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1139,7.35,0,c1ccc2c(NCCCCCCCN3CCOCC3)c3c(nc2c1)CCCC3
1140,7.35,1,COc1cc2cc(-c3ccc(CN(C)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1141,7.35,0,C=CCN1CC[C@@]2(C)c3cc(OC(=O)NC)ccc3N(C)[C@@H]12
1142,7.34,0,Cc1cccc(O)c1
1143,7.34,0,COc1cccc(N(CCC2CCN(Cc3ccccc3)CC2)C(C)=O)c1
1144,7.34,0,O=C(CCO[N+](=O)[O-])NCCCCNc1c2c(nc3ccccc13)CCCC2
1145,7.34,0,COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
1146,7.34,1,CCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1
1147,7.34,1,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2ccc3ccccc3c2)cc1.[Br-]
1148,7.34,1,CCCCCCCNc1c2c(nc3cc(F)ccc13)CCCC2
1149,7.33,1,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCCC[n+]2ccccc2)cc1.[Br-]
1150,7.33,0,O=C(CN1CCN(Cc2ccccc2)CC1)Nc1ccc(C(F)(F)F)cc1Cl
1151,7.33,1,CCCCCN1CCc2cc(C(=O)CCC3CCN(Cc4ccccc4)CC3)ccc21
1152,7.33,0,Nc1c2c(nc3ccccc13)CCCC2
1153,7.33,0,C#CCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3
1154,7.33,1,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1
1155,7.33,0,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1156,7.33,0,Nc1c2c(nc3ccccc13)CCCC2
1157,7.33,1,COc1cccc(-c2ccc(/C=N/N3CC(=O)N(CCC4CCN(Cc5ccccc5)CC4)C3=O)o2)c1
1158,7.33,0,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1159,7.33,0,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1160,7.33,0,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(=O)[nH]c1C2
1161,7.33,1,CN(C)CCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1162,7.33,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1163,7.33,0,COc1cc2cc(NC(=O)[C@H]3CCC[C@@H](NCc4ccccc4)C3)c(=O)oc2cc1OC
1164,7.33,1,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1CCC1CCN(Cc2ccccc2)CC1
1165,7.33,1,c1ccc2oc(CNCCCCCCNc3c4c(nc5ccccc35)CCC4)cc2c1
1166,7.32,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1167,7.32,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1168,7.32,0,CN1CCN(Cc2ccc3c(c2)C(=O)C(=O)N3C(=O)c2ccccc2)CC1
1169,7.32,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1170,7.32,0,CN(CCCN1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1)C1CCCCC1
1171,7.31,0,COc1cc2c(cc1OC)C[N+](C)(CCCCCCCc1cccc(OC)[n+]1C)CC2.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
1172,7.31,1,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C
1173,7.31,1,O=C(NCCCCCCCNc1c2c(nc3ccccc13)CCC2)c1cc2ccccc2o1
1174,7.31,0,COc1cc2cc(-c3ccc(CN(CCO)Cc4ccccc4)cc3)c(=O)oc2cc1OC
1175,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1176,7.3,1,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-]
1177,7.3,0,Cc1cccc(CN2CCC(CCC(=O)c3ccc4c(c3)CCN4)CC2)c1
1178,7.3,0,CSc1nc(-c2ccc3ccccc3c2)nn1C(=O)N(C)C
1179,7.3,0,COc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1
1180,7.3,0,Nc1c2c(nc3ccccc13)CCCC2
1181,7.3,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1182,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1183,7.3,1,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-]
1184,7.3,0,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCC3)cc1)C2
1185,7.3,0,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCC2
1186,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1187,7.3,1,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1
1188,7.3,1,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1
1189,7.3,1,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCN1C(=O)c3ccccc3S1(=O)=O)C2.O=C(O)/C=C/C(=O)O
1190,7.3,0,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O
1191,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1192,7.3,1,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-]
1193,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1194,7.3,1,[Br-].[Br-].c1ccc2c[n+](CCCCCCCCCC[n+]3ccc4ccccc4c3)ccc2c1
1195,7.3,1,COc1ccc2cc(C(=O)CCC3CC[N+](C)(Cc4ccccc4)CC3)ccc2c1
1196,7.3,1,Brc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1
1197,7.3,1,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC
1198,7.29,1,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1
1199,7.29,0,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1200,7.29,0,O=C(CO/N=[N+](\[O-])N1CCCC1)NCCCCNc1c2c(nc3ccccc13)CCCC2
1201,7.29,0,C#CCNc1c2c(nc3ccccc13)CCCC2
1202,7.29,1,C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(=C/c1ccccc1)CCCCC)c1ccc(=O)[nH]c1C2
1203,7.29,0,CC1=CC2Cc3nc4ccccc4c(N)c3C(C1)C2.Cl
1204,7.29,1,O=C(CCC1CCN(CC2CCCCC2)CC1)c1ccc2[nH]ccc2c1
1205,7.29,0,O=C(CCN1CCCCC1)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1
1206,7.28,1,Cn1c2nc3ccccc3c-2c(NCCCCNc2c3c(nc4ccccc24)CCCC3)c2ccccc21
1207,7.28,0,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1
1208,7.28,0,Nc1c2c(nc3ccccc13)CCCC2
1209,7.28,0,COCC[N+]1(C)CCCC(C(=O)c2cc3cc(OC)c(OC)cc3s2)CC1
1210,7.28,0,CC(=O)N(CCC1CCN(Cc2ccccc2)CC1)c1ccccc1
1211,7.28,0,C#CCNC1CCc2c(OC(=O)N(C)C)cccc21.Cl
1212,7.28,0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCN2
1213,7.28,1,CN(C)CCCCCCCNc1c2c(nc3ccccc13)CCCC2
1214,7.28,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccc(F)cc1)CCCC3
1215,7.28,0,COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-]
1216,7.28,1,CC(=O)c1ccccc1NC(=O)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1.[Br-]
1217,7.28,0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1cc2c3c(c1)CCN3C(=O)CCC2
1218,7.27,0,COC(=O)C[N+]1(C)CCC(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)CC1
1219,7.27,0,COC(=O)C[N+]1(C)CCC(CCC(=O)C2Cc3cc(OC)c(OC)cc3S2)CC1
1220,7.27,0,COC(=O)C[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-]
1221,7.27,1,CCN(CCCCCCN1C(=O)c2cccc3cccc(c23)C1=O)Cc1ccccc1OC
1222,7.27,0,Fc1ccc(-c2nnc(N3CCN(c4ccccn4)CC3)o2)c(F)c1
1223,7.27,0,O=C1C=C(NCCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21
1224,7.27,1,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2c1ccccc1
1225,7.27,0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
1226,7.27,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)c3)CC1)C2
1227,7.27,0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
1228,7.27,0,O=C(CCC1CCN(Cc2ccccc2)CC1)c1ccc2c(c1)CCCN2
1229,7.27,0,N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl
1230,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1231,7.26,0,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1
1232,7.26,0,COc1ccc(NCC(=O)Nc2ccc3oc(=O)ccc3c2)cc1
1233,7.26,0,Nc1c2c(nc3ccccc13)CCCC2
1234,7.26,0,CN(CCOCCNC(=S)NC(=O)c1ccc(Cl)c(Cl)c1)Cc1ccccc1
1235,7.26,0,CNC(=O)Oc1cccc(CN(C)CCCOc2ccc(-c3ccccc3)cc2)c1
1236,7.26,0,COc1ccc(C(=O)CNc2ccc3oc(=O)ccc3c2)cc1
1237,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1238,7.26,0,COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3cccc(F)c3)cc1C(C)=O)C2=O.[Br-]
1239,7.26,0,O=c1cc(-c2ccc(CN3CCCCC3)cc2)oc2ccccc12
1240,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1241,7.26,0,COc1ccc(C(=O)NC2CCN(Cc3c(F)cccc3Cl)CC2)cc1OC
1242,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1243,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1244,7.26,0,c1ccc(CN2CCC(CCc3noc4ccccc34)CC2)cc1
1245,7.25,0,O=c1ccc2cc(/N=C/c3ccc(Br)cc3)ccc2o1
1246,7.25,0,CCSc1nc(-c2ccc(Cl)cc2)nn1C(=O)N(C)C
1247,7.25,0,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C
1248,7.25,0,Cc1ccccc1NC(=O)Oc1ccc2c(c1)C1(C)COC(C1)O2
1249,7.25,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2
1250,7.25,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2
1251,7.25,0,Nc1c2c(nc3ccccc13)CCC2
1252,7.25,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2
1253,7.25,0,COc1cc2oc(C(=O)OCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
1254,7.25,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1255,7.24,1,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCCCC2)CC1
1256,7.24,0,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)[C@@H]1C2
1257,7.24,0,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1
1258,7.24,0,COc1cc2c(cc1OC)C(=O)/C(=C/C1CCN(Cc3ccccc3)CC1)C2
1259,7.24,0,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1
1260,7.24,0,CN1C/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C(=O)/C(=C/c2ccc(N(C)C)cc2[N+](=O)[O-])C1
1261,7.24,0,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2
1262,7.24,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3
1263,7.24,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1264,7.24,0,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3
1265,7.24,0,CC(C)NC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-]
1266,7.24,0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1267,7.23,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1268,7.23,1,O=C(CCC1CCN(Cc2cccc(Cl)c2)CC1)c1ccc2c(c1)CCN2
1269,7.23,1,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1270,7.23,0,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCCC3)c1)C2
1271,7.22,0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2
1272,7.22,0,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3ccc(C(=O)O)cc3c2=O)cc1
1273,7.22,0,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3cc([N+](=O)[O-])ccc3c2=O)cc1
1274,7.22,0,COc1cc2c(cc1OC)C(=O)/C(=C/c1cc[n+](Cc3ccc([N+](=O)[O-])cc3)cc1)C2.[Br-]
1275,7.22,0,COc1cc2[nH]c(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC
1276,7.22,0,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)N(C)C)c(Br)c21
1277,7.22,0,CC(=O)c1c[n+](Cc2ccccc2C)ccc1CC1Cc2cc3c(cc2C1=O)OCO3.[Br-]
1278,7.22,1,O=C(/C=C/c1ccc(OCc2ccccc2)cc1)NCCNc1c2c(nc3ccccc13)CCCC2
1279,7.22,0,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3c([N+](=O)[O-])cccc3c2=O)cc1
1280,7.22,0,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3c(F)cccc3c2=O)cc1
1281,7.22,1,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCCCCCC[n+]1cccc2ccccc21
1282,7.22,0,COc1ccc(-c2cc3c(c(=O)o2)C[C@@]2(O)[C@@]4(C)CCC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1
1283,7.22,0,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3cc(F)ccc3c2=O)cc1
1284,7.22,0,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1
