,pChEMBL Value,#RO5 Violations,Smiles
146,8.15,0,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O
147,8.14,0,Cc1cc(=O)oc2c(C)c(OC3CCCC3=O)ccc12
148,8.14,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
149,8.13,0,C#CCN(C)CC(=C)c1cccc(CNc2ccccc2)c1.O=C(O)C(=O)O
150,8.12,0,C#CCN(C)CC(=C)c1cccc(F)c1.O=C(O)C(=O)O
151,8.1,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
152,8.1,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
153,8.1,0,Cc1ccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccc(C)cc32)cc1
154,8.1,0,COc1cccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccccc32)c1
155,8.1,0,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(C)c1
156,8.1,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
157,8.1,0,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O
158,8.1,0,C#CCN(C)CCCOc1ccc(Cl)cc1Cl
159,8.1,0,COc1ccccc1C1CC(c2ccc(O)cc2O)=NN1C(C)=O
160,8.09,0,Cn1cc2cc(C(=O)Nc3ccc(F)c(Cl)c3)ccc2n1
161,8.07,0,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1ccccc1Cl
162,8.06,0,COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O
163,8.06,0,O=[N+]([O-])c1ccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)cc1
164,8.05,0,C#CCN(C)CC(=C)c1cccc(COc2ccc(OC)cc2)c1.O=C(O)C(=O)O
165,8.05,0,COc1ccc(C2CC(c3ccccc3)=NN2C(=O)Cn2c(=O)oc3ccccc32)cc1OC
166,8.05,0,COc1ccc(C2CC(c3ccc(O)cc3O)=NN2C(C)=O)cc1
167,8.05,0,COc1ccccc1C1CC(c2ccc(O)cc2)=NN1C(C)=O
168,8.05,0,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(C)=O)cc1
169,8.05,0,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(C)cc1
170,8.05,1,COc1ccc(C2=NN(C(=O)Cn3c(=O)oc4ccc(C)cc43)C(c3cccc(OC)c3OC)C2)cc1
171,8.02,1,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br
172,8.02,0,C#CCCCCOc1ccc2cc(C(=O)OC)c(=O)oc2c1
173,8.01,0,C/C(=N\Nc1nc2ccccc2nc1Cc1ccccc1)c1ccc(N)cc1
174,8.01,1,Brc1cccc(/C=N/Nc2nc3ccccc3nc2Cc2ccccc2)c1
175,8.0,0,CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1
